artist,lyrics,song_name,gender,POC,words,love,cat_love,diamond,mood,baby,babe,heart,crush,country,cat_country,hell,cat_curse,town,eyes,cat_body parts,song,cat_music,whiskey,cat_alcohol,whisky,kiss,beer,god,cat_religion,sunday,drinkin,road,drink,bar,honky,sixer,truck,cat_vehicle,drive,drivin,driving,trucks,car,cars,damn,heaven,party,dance,church,lips,bottle,neon,wine,hallelujah,loved,tequila,shot,mercy,hearts,hands,feet,heartbreak,praise,hometown,cowboy,cowboys,amen,amens,faith,drinking,drunk,beers,buzz,sip,drinks,lovin,loving,huntin,hunting,fishin,fishing,knees,hand,train,barman,angels,kissed,bars,150,f150,ford,chevy,dodge,silverado,alabama,cat_locations,alaska,arizona,arkansas,california,colorado,connecticut,delaware,florida,georgia,hawaii,idaho,illinois,indiana,iowa,kansas,kentucky,louisiana,maine,maryland,massachusetts,michigan,minnesota,mississippi,missouri,montana,nebraska,nevada,hampshire,jersey,mexico,york,carolina,dakota,ohio,oklahoma,oregon,pennsylvania,rhode,tennessee,texas,utah,vermont,virginia,washington,wisconsin,wyoming,prayer,prayers,prays,lord,eye,heavens,halo,jesus,coors,sippin,sipping,jack,halos,county,knoxville,songs,george,band,singing,sing,kenny,radio,strait,brooks,music,rock,chesney,mcgraw,johnny,guitar,keith,hank,morgan,dancin,cash,dancing,willie,garth,jones,haggard,jukebox,merle,nelson,pickup,tacoma,chevrolet,tailgate,takoma,montero,harley,jeans,cat_clothes,cutoffs,jean,shirt,hat,shoe,shoes,dress,boots,bourbon,bottles,packs,rum,shots,margarita,cocktail,alcohol,hair,mouth,chest,finger,ears,hips,legs,body
Ingrid Andress With Sam Hunt,"Maybe Im just wishful drinking Give my heart something to sink in Better make it two, nothing I wont do For another round of me and you   I know its a shot in the dark Looking for whats left of a spark Throwing em back like I got nothing to lose Its a slow burn just like you Everybody says, ""Give it time"" But Im feeling like Im stuck on rewind Throwing em back like I got nothing to lose Its a slow burn just like you  When Im a couple in, I get optimistic Like you and me are realistic   Maybe Im just wishful drinking Give my heart something to sink in Better make it two, nothing I wont do For another round of me and you I get hopeful whеn Im tipsy Thinking you might actually miss me Its a hundred proof, nothing I wont do For another round of mе and you Im wishful drinking   Ooh, ooh, ooh   With every sip Im getting closer To thinking that we aint really over I know it aint right but, baby, just for tonight I dont wanna have no closure   When Im a couple in, I get optimistic Like you and me are realistic You might also like Maybe Im just wishful drinking Give my heart something to sink in Better make it two, nothing I wont do For another round of me and you I get hopeful when Im tipsy Thinking you might actually miss me Its a hundred proof, nothing I wont do For another round of me and you Im wishful drinking   Ooh, ooh, ooh Yeah, Im wishful drinking Ooh, ooh, ooh Wishful drinking, wishful drinking, wishful drink   Im tracing your footprints through my memories Trying to find where we went wrong Replacing the space you left with new things Nothing I try lasts long   Maybe Im just wishful drinking Give my heart something to sink in Better make it two, nothing I wont do For another round of me and you (Another round of me and you) I get hopeful when Im tipsy Thinking you might actually miss me Its a hundred proof, nothing I wont do For another round of me and you (You)  Im wishful drinking Ooh, ooh, ooh (Yeah, Im wishful drinking) Im wishful drinking Ooh, ooh, ooh",Wishful Drinking,F,N,"['im', 'ooh', 'wishful', 'drinking', 'round', 'like', 'wont', 'just', 'sink', 'heart', 'maybe', 'thinking', 'make', 'better', 'hopeful', 'proof', 'tipsy', 'miss', 'actually', 'realistic', 'aint', 'optimistic', 'slow', 'throwing', 'lose', 'yeah', 'left', 'know', 'couple', 'got', 'burn', 'em', 'long', 'try', 'things', 'closure', 'time', 'closer', 'tonight', 'tracing', 'wanna', 'trying', 'spark', 'went', 'whats', 'whеn', 'baby', 'wrong', 'stuck', 'sip', 'space', 'really', 'lasts', 'memories', 'mе', 'getting', 'footprints', 'feeling', 'everybody', 'replacing', 'dark', 'rewind', 'right', 'drink', 'says', 'shot', 'dont', 'looking', 'new']",False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Taylor Swift,"I walked through the door with you, the air was cold But something bout it felt like home somehow And I left my scarf there at your sisters house And youve still got it in your drawer, even now   Oh, your sweet disposition and my wide-eyed gaze Were singing in the car, getting lost upstate Autumn leaves falling down like pieces into place And I can picture it after all these days  And I know its long gone and That magics not here no more And I might be okay, but Im not fine at all Oh, oh, oh   Causе there we arе again on that little town street You almost ran the red cause you were lookin over at me Wind in my hair, I was there I remember it all too well   Photo album on the counter, your cheeks were turning red You used to be a little kid with glasses in a twin-sized bed And your mothers telling stories bout you on the tee-ball team You taught me bout your past, thinking your future was me   And I know its long gone and There was nothing else I could do And I forget about you long enough To forget why I needed to  Cause there we are again in the middle of the night Were dancing round the kitchen in the refrigerator light Down the stairs, I was there I remember it all too well, yeah    And maybe we got lost in translation Maybe I asked for too much But maybe this thing was a masterpiece Til you tore it all up Running scared, I was there I remember it all too well And you call me up again Just to break me like a promise So casually cruel in the name of being honest Im a crumpled up piece of paper lying here Cause I remember it all, all, all Too well   Time wont fly, its like Im paralyzed by it Id like to be my old self again, but Im still trying to find it After plaid shirt days and nights when you made me your own Now you mail back my things and I walk home alone But you keep my old scarf from that very first week Cause it reminds you of innocence and it smells like me You cant get rid of it Cause you remember it all too well, yeah   Cause there we are again when I loved you so Back before you lost the one real thing youve ever known It was rare, I was there I remember it all too well  Wind in my hair, you were there You remember it all Down the stairs, you were there You remember it all It was rare, I was there I remember it all too well1",All Too Well (Taylor's Version),F,N,"['remember', 'cause', 'like', 'oh', 'im', 'maybe', 'bout', 'lost', 'long', 'know', 'gone', 'got', 'hair', 'stairs', 'youve', 'scarf', 'little', 'thing', 'red', 'rare', 'old', 'forget', 'home', 'yeah', 'wind', 'days', 'thinking', 'well1', 'upstate', 'used', 'walk', 'round', 'walked', 'rid', 'reminds', 'week', 'refrigerator', 'real', 'wide', 'scared', 'ran', 'promise', 'plaid', 'wont', 'place', 'pieces', 'piece', 'running', 'twin', 'things', 'town', 'til', 'telling', 'tee', 'time', 'team', 'taught', 'sweet', 'street', 'tore', 'photo', 'self', 'stories', 'translation', 'smells', 'trying', 'sized', 'sisters', 'singing', 'shirt', 'turning', 'picture', 'air', 'past', 'cruel', 'future', 'fly', 'fine', 'felt', 'falling', 'eyed', 'drawer', 'door', 'disposition', 'dancing', 'crumpled', 'counter', 'paralyzed', 'cold', 'cheeks', 'causе', 'casually', 'car', 'break', 'bed', 'ball', 'autumn', 'asked', 'arе', 'gaze', 'getting', 'glasses', 'honest', 'paper', 'okay', 'nights', 'night', 'album', 'mothers', 'middle', 'masterpiece', 'mail', 'magics', 'lying', 'loved', 'lookin', 'light', 'left', 'leaves', 'known', 'kitchen', 'kid', 'just', 'innocence', 'id', 'house', 'needed']",False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Taylor Swift,"We were both young when I first saw you I close my eyes and the flashback starts Im standing there On a balcony in summer air See the lights, see the party, the ball gowns See you make your way through the crowd And say, ""Hello"" Little did I know   That you were Romeo, you were throwing pebbles And my daddy said, ""Stay away from Juliet"" And I was crying on the staircase Begging you, ""Please dont go,"" and I said  Romeo, take me somewhere we can be alone Ill be waiting, all theres left to do is run Youll be the prince and Ill be the princess Its a love story, baby, just say, ""Yes""   So I sneak out to the garden to see you We keep quiet cause were dead if they knew So close your eyes Escape this town for a little while, oh, oh   Cause you were Romeo, I was a scarlet letter And my daddy said, ""Stay away from Juliet"" But you were everything to me I was begging you, ""Please dont go,"" and I said   Romeo, take me somewhere we can be alone Ill be waiting, all theres left to do is run Youll be the prince and Ill be the princess Its a love story, baby, just say, ""Yes"" Romeo, save me, theyre trying to tell me how to feel This love is difficult, but its real Dont be afraid, well make it out of this mess Its a love story, baby, just say, ""Yes""    Oh, oh   And I got tired of waiting Wondering if you were ever coming around My faith in you was fading When I met you on the outskirts of town   And I said, ""Romeo, save me, Ive been feeling so alone I keep waiting for you, but you never come Is this in my head? I dont know what to think"" He knelt to the ground and pulled out a ring, and said ""Marry me, Juliet, youll never have to be alone I love you and thats all I really know I talked to your dad, go pick out a white dress Its a love story, baby, just say, Yes""   Oh, oh, oh Oh, oh, oh Cause we were both young when I first saw you4",Love Story (Taylor's Version),F,N,"['oh', 'said', 'love', 'romeo', 'say', 'ill', 'just', 'dont', 'waiting', 'story', 'yes', 'baby', 'know', 'cause', 'youll', 'juliet', 'little', 'princess', 'make', 'save', 'left', 'saw', 'run', 'stay', 'young', 'town', 'eyes', 'away', 'begging', 'close', 'daddy', 'prince', 'theres', 'staircase', 'theyre', 'pulled', 'quiet', 'real', 'really', 'summer', 'ring', 'you4', 'thats', 'wondering', 'white', 'way', 'starts', 'trying', 'talked', 'tired', 'throwing', 'think', 'standing', 'scarlet', 'sneak', 'tell', 'afraid', 'pick', 'flashback', 'feel', 'faith', 'fading', 'escape', 'dress', 'difficult', 'did', 'dead', 'dad', 'crying', 'crowd', 'coming', 'come', 'ball', 'balcony', 'feeling', 'garden', 'pebbles', 'got', 'party', 'outskirts', 'met', 'mess', 'air', 'lights', 'letter', 'knew', 'knelt', 'ive', 'im', 'hello', 'head', 'ground', 'gowns', 'marry']",True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Taylor Swift,"Mr. ""Perfect face"" Mr. ""Here to stay"" Mr. ""Looked me in the eye and told me you would never go away"" Everything was right Mr. ""Ive been waitin for you all my life"" Mr. ""Every single day until the end, I will be by your side""   But that was when I got to know Mr. ""Change of heart"" Mr. ""Leaves me all alone,"" I fall apart It takes everything in me just to get up each day But its wonderful to see that youre okay  Hello, Mr. ""Perfectly fine"" Hows your heart after breakin mine? Mr. ""Always at the right place at the right time,"" baby Hello, Mr. ""Casually cruel"" Mr. ""Everything revolves around you"" Ive been Miss Misery since your goodbye And youre Mr. ""Perfectly fine""   Mr. ""Never told me why"" Mr. ""Never had to see me cry"" Mr. ""Insincere apology so he doesnt look like the bad guy"" He goes about his day Forgets he ever even heard my name Well, I thought you might be different than the rest, I guess youre all the same   Cause I hear hes got his arm round a brand-new girl Ive been pickin up my heart, hes been pickin up her And I never got past what you put me through But its wonderful to see that it never phased you   Hello, Mr. ""Perfectly fine"" Hows your heart after breakin mine? Mr. ""Always at the right place at the right time,"" baby Hello, Mr. ""Casually cruel"" Mr. ""Everything revolves around you"" Ive been Miss Misery since your goodbye And youre Mr. ""Perfectly fine""    So dignified in your well-pressed suit So strategized, all the eyes on you Sashay your way to your seat Its the best seat, in the best room Oh, hes so smug, Mr. ""Always wins"" So far above me in every sense So far above feeling anything   And its really such a shame Its such a shame Cause I was Miss ""Here to stay"" Now Im Miss ""Gonna be alright someday"" And someday maybe youll miss me But by then, youll be Mr. ""Too late""   Goodbye, Mr. ""Perfectly fine"" Hows your heart after breakin mine? Mr. ""Always at the right place at the right time,"" baby Goodbye, Mr. ""Casually cruel"" Mr. ""Everything revolves around you"" Ive been Miss Misery for the last time And youre Mr. ""Perfectly fine""  Youre perfectly fine Mr. ""Looked me in the eye and told me you would never go away"" You said youd never go away7",Mr. Perfectly Fine (Taylor's Version) (From The Vault),F,N,"['mr', 'fine', 'perfectly', 'right', 'youre', 'miss', 'heart', 'ive', 'time', 'hello', 'goodbye', 'casually', 'revolves', 'cruel', 'day', 'told', 'place', 'baby', 'hows', 'hes', 'breakin', 'misery', 'got', 'looked', 'seat', 'pickin', 'shame', 'wonderful', 'stay', 'best', 'eye', 'away', 'cause', 'far', 'someday', 'youll', 'youd', 'rest', 'wins', 'phased', 'perfect', 'way', 'pressed', 'really', 'smug', 'thought', 'waitin', 'single', 'room', 'takes', 'suit', 'strategized', 'round', 'said', 'sashay', 'sense', 'okay', 'past', 'alright', 'oh', 'dignified', 'feeling', 'fall', 'face', 'eyes', 'end', 'doesnt', 'different', 'girl', 'change', 'brand', 'bad', 'away7', 'arm', 'apology', 'forgets', 'goes', 'new', 'know', 'maybe', 'look', 'like', 'life', 'apart', 'late', 'just', 'gonna', 'insincere', 'im', 'heard', 'hear', 'guy', 'guess', 'leaves']",False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Taylor Swift,"Betty, I wont make assumptions About why you switched your homeroom, but I think its cause of me Betty, one time I was riding on my skateboard When I passed your house Its like I couldnt breathe   You heard the rumors from Inez You cant believe a word she says Most times, but this time it was true The worst thing that I ever did Was what I did to you  But if I just showed up at your party Would you have me? Would you want me? Would you tell me to go fuck myself Or lead me to the garden? In the garden, would you trust me If I told you it was just a summer thing? Im only seventeen, I dont know anything But I know I miss you   Betty, I know where it all went wrong Your favorite song was playing From the far side of the gym I was nowhere to be found I hate the crowds, you know that Plus, I saw you dance with him   You heard the rumors from Inez You cant believe a word she says Most times, but this time it was true The worst thing that I ever did Was what I did to you   But if I just showed up at your party Would you have me? Would you want me? Would you tell me to go fuck myself Or lead me to the garden? In the garden, would you trust me If I told you it was just a summer thing? Im only seventeen, I dont know anything But I know I miss you    I was walking home on broken cobblestones Just thinking of you when she pulled up like A figment of my worst intentions She said ""James, get in, lets drive"" Those days turned into nights Slept next to her, but I dreamt of you all summer long   Betty, Im here on your doorstep And I planned it out for weeks now But its finally sinkin in Betty, right now is the last time I can dream about what happens when You see my face again   The only thing I wanna do Is make it up to you So I showed up at your party Yeah, I showed up at your party   Yeah, I showed up at your party Will you have me? Will you love me? Will you kiss me on the porch In front of all your stupid friends? If you kiss me, will it be just like I dreamed it? Will it patch your broken wings? Im only seventeen, I dont know anything But I know I miss you  Standing in your cardigan Kissin in my car again Stopped at a streetlight You know I miss you9",Betty,F,N,"['know', 'just', 'betty', 'thing', 'party', 'showed', 'time', 'did', 'garden', 'im', 'miss', 'dont', 'seventeen', 'summer', 'like', 'worst', 'heard', 'tell', 'inez', 'fuck', 'lead', 'make', 'told', 'kiss', 'times', 'true', 'trust', 'believe', 'want', 'says', 'word', 'rumors', 'broken', 'yeah', 'sinkin', 'saw', 'skateboard', 'said', 'slept', 'assumptions', 'switched', 'song', 'walking', 'wrong', 'wont', 'wings', 'went', 'weeks', 'wanna', 'turned', 'standing', 'thinking', 'think', 'riding', 'stupid', 'streetlight', 'stopped', 'right', 'nights', 'pulled', 'doorstep', 'favorite', 'far', 'face', 'drive', 'dreamt', 'dreamed', 'dream', 'days', 'finally', 'dance', 'crowds', 'cobblestones', 'cause', 'cardigan', 'car', 'breathe', 'figment', 'friends', 'porch', 'lets', 'plus', 'playing', 'planned', 'patch', 'passed', 'love', 'long', 'kissin', 'gym', 'james', 'intentions', 'house', 'homeroom', 'home', 'hate', 'happens', 'you9']",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gabby Barrett,"(Mm)   Its been one of those days I dont wanna do twice No matter what I say, it doesnt come out right I need one of those nights where you slide me close Til were off the map and youre makin me laugh I dont care if we ever go home   So pick me up Get me lost way out, down a back two-lane, little George Strait Way on up Get me outta my head and outta this town And tell me no matter what Youll be by my side, everything gonna be alright Make thе world go black how you do me like that When I climb up in your truck, just pick mе up, mm  We could ride on past every one-light street Watch a full moon crash on some sunrise wheat You can kiss me fast and drive real slow That old Chevy made, take as long as it takes You and Jesus will fix my soul   So pick me up Get me lost way out, down a back two-lane, little George Strait Way on up Get me outta my head and outta this town And tell me no matter what Youll be by my side, everything gonna be alright Make the world go black how you do me like that When I climb up in your truck, just pick me up   Mm, yeah Just pick me up Ooh   Get me lost way out, down a back two-lane, little George Strait Way on up Get me outta my head and outta this town And tell me no matter what Youll be by my side, everything gonna be alright Make the world go black how you do me like that When I climb up in your truck, just pick me up You might also like Mm, yeah Just pick me up (Mm) (Just pick me up)",Pick Me Up,F,N,"['pick', 'outta', 'way', 'just', 'mm', 'matter', 'like', 'alright', 'head', 'black', 'strait', 'make', 'lost', 'little', 'lane', 'tell', 'gonna', 'world', 'youll', 'george', 'town', 'truck', 'climb', 'dont', 'yeah', 'ride', 'right', 'say', 'slide', 'slow', 'watch', 'soul', 'wheat', 'til', 'wanna', 'street', 'twice', 'sunrise', 'takes', 'thе', 'real', 'moon', 'past', 'home', 'care', 'chevy', 'close', 'come', 'crash', 'days', 'doesnt', 'drive', 'fast', 'fix', 'jesus', 'ooh', 'kiss', 'laugh', 'light', 'long', 'makin', 'map', 'mе', 'need', 'nights', 'old', 'youre']",False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gabby Barrett,"I, I hope she makes you smile The way you made me smile on the other end of a phone In the middle of a highway driving alone Oh baby, I, I hope you hear a song That makes you sing along and gets you thinking bout her Then the last several miles turn into a blur, yeah   I hope youre both feelin sparks by the end of the drive I hope you know shes the one by the end of the night I hope you never ever felt more free Tell your friends that youre so happy I hope she comes along and wrecks every one of your plans I hope you spend your last dime to put a rock on her hand I hope shes wilder than your wildest dreams Shes everything youre ever gonna need And then I hope she cheats Like you did on me And then I hope she cheats Like you did on me  Yeah, babe, I hope she shows up in a 2 AM pic from her friend Hanging on to a guy and you just aint him I hope you stay up all night all alone, waitin by the phone And then she calls And baby, I, I hope you work it out Forgive and just about forget And take her on a first date again And when you lean in for a kiss   I hope youre both feelin sparks by the end of the drive I hope you know shes the one by the end of the night I hope you never ever felt more free Tell your friends that youre so happy I hope she comes along and wrecks every one of your plans I hope you spend your last dime to put a rock on her hand I hope shes wilder than your wildest dreams Shes everything youre ever gonna need And then I hope she cheats Like you did on me And then I hope she cheats Like you did on me   I hope what goes comes all the way around I hope she makes you feel the same way about her That I feel about you right now You might also like I hope youre both feelin sparks by the end of the drive I hope you know shes the one by the end of the night I hope you never ever felt more free Tell your friends that youre so happy I hope she comes along and wrecks every one of your plans I hope you spend your last dime to put a rock on her hand I hope shes wilder than your wildest dreams Shes everything youre ever gonna need And then I hope she cheats Like you did on me And then I hope she cheats Like you did on me   Like you did on me2",I Hope,F,N,"['hope', 'shes', 'youre', 'like', 'did', 'end', 'cheats', 'comes', 'night', 'gonna', 'friends', 'plans', 'tell', 'need', 'know', 'free', 'spend', 'happy', 'sparks', 'hand', 'way', 'makes', 'wrecks', 'felt', 'wilder', 'drive', 'dreams', 'dime', 'wildest', 'rock', 'feelin', 'just', 'smile', 'phone', 'feel', 'yeah', 'baby', 'song', 'stay', 'sing', 'turn', 'waitin', 'shows', 'work', 'right', 'thinking', 'aint', 'pic', 'oh', 'blur', 'bout', 'calls', 'date', 'driving', 'forget', 'forgive', 'friend', 'gets', 'goes', 'guy', 'hanging', 'hear', 'highway', 'babe', 'lean', 'me2', 'middle', 'miles', 'kiss']",False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gabby Barrett,"Hes a phone call to his parents Hes a Bible by the bed Hes the T-shirt that Im wearing Hes the song stuck in my head Hes solid and hes steady Like the Allegheny runs He knows just where hes going And hes proud of where hes from   One of the good ones Hes one of the good ones  A love me like he should one Like he wrote the book one The kind you find when you dont even look one Anybody can be good once But hes good all the time Hes one of the good ones And hes all mine Hes one of the good ones   Youll know him when you see him By the way he looks at me Youd say he hung the moon Id say he hung the galaxy Nobody does it better Oh, the way he pulls me in Ive known a couple bad ones But they all led me to him   Hes one of the good ones   A love me like he should one Like he wrote the book one The kind you find when you dont even look one Anybody can be good once But hes good all the time Hes one of the good ones And hes all mine Hes one of the good ones You might also like We should all find us one Theyre out there, minus one Some of the good ones Yeah, I got a good one   A love me like he should one Like he wrote the book one The kind you find when you dont even look Anybody can be good once But hes good all the time Hes one of the good ones And hes all mine Hes one of the good ones And hes all mine1",The Good Ones,F,N,"['hes', 'good', 'ones', 'like', 'dont', 'love', 'anybody', 'kind', 'look', 'time', 'wrote', 'book', 'way', 'hung', 'say', 'pulls', 'youd', 'yeah', 'wearing', 'parents', 'phone', 'proud', 'runs', 'theyre', 'shirt', 'solid', 'moon', 'song', 'steady', 'stuck', 'oh', 'allegheny', 'minus', 'mine1', 'bad', 'bed', 'better', 'bible', 'couple', 'does', 'galaxy', 'going', 'got', 'head', 'id', 'im', 'ive', 'just', 'know', 'known', 'knows', 'led', 'looks', 'youll']",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
